station_id,name,lat,lng,address,operator_id,location
BNBN0373,"대전 중구 대전한밭도서관",36.30960390,127.40918870,"대전 중구 문화동 145-3",BN,...
BNBN0374,"당리동 샛별공원 공영주차장",35.10230800,128.98143400,"부산광역시 사하구 낙동대로356번길 55",BN,...
BNBN0376,"청양 청양교육지원청",36.46074290,126.79988270,"충남 청양군 청양읍 중앙로 252 (학당리, 청양교육지원청)",BN,...
BNBN0377,"충남 천안 충남교육청 평생교육원",36.77172660,127.20492180,"충남 천안시 동남구 목천읍 충절로 843 (신계리, 충남평생교육원)",BN,...
BNBN0378,"경북 구미 구미전자공업고등학교",36.11386550,128.40383850,"경북 구미시 임수동 278",BN,...
BNBN0379,"전남 장성 광주과학수사연구소",35.24027310,126.83238820,"전라남도 장성군 남면 나노산단5로 60-15",BN,...
BNBN0380,"서울 금천구 시흥1동 공영주차장",37.45090300,126.89663400,"서울특별시 금천구 시흥대로51길 93",BN,...
BNBN0381,"서울 금천구 시흥2동 공영주차장",37.45844100,126.91071000,"서울특별시 금천구 독산로36나길 63",BN,...
BNBN0382,"생각공장 데시앙플렉스",37.54648630,127.06536230,"서울특별시 성동구 아차산로17길 49",BN,...
BNBN0385,"서울 광진구 화양동 트레비앙오피스텔",37.54758864,127.07120968,"서울특별시 광진구 광나루로 374",BN,...
BNBN0387,"천안 목천고등학교",36.78202950,127.23269590,"충남 천안시 동남구 목천읍 서리 54-1",BN,...
BNBN0388,"청양 정산초등학교",36.41637640,126.94566240,"충남 청양군 정산면 서정리 34",BN,...
BNBN0389,"충남 당진 당진교육지원청",36.87559610,126.64520940,"충남 당진시 대덕동 1807",BN,...
BNBN0390,"천안 일송 빌딩",36.79332000,127.12841600,"충청남도 천안시 동남구 서부대로 285",BN,...
BNBN0392,"아산 온양용화고등학교",36.77372830,127.00323040,"충남 아산시 용화동 39-9",BN,...
BNBN0393,"논산 중앙초등학교",36.19092940,127.09193260,"충남 논산시 내동 1072",BN,...
BNBN0395,"천안 신용초등학교",36.79092590,127.13217300,"충남 천안시 동남구 신방동 40",BN,...
BNBN0396,"논산 성광온누리학교",36.19247360,127.01229830,"충남 논산시 성동면 병촌리 351",BN,...
BNBN0397,"충남 논산 충남교육청 남부평생교육원",36.19641600,127.08616590,"충남 논산시 부창동 77",BN,...
BNBN0398,"충남 천안 천안농업기술센터",36.77552410,127.20741380,"충남 천안시 동남구 목천읍 목천안터1길 15 (신계리, 농업기술센터)",BN,...
BNBN0399,"충남 천안 환서초등학교",36.82857580,127.12233360,"충남 천안시 서북구 한들2로 34-41 (백석동, 환서초등학교)",BN,...
BNBN0400,"밀양 스마트팜 혁신밸리 지원센터",35.45102920,128.78854110,"경남 밀양시 삼랑진읍 임천리 1275",BN,...
BNBN0403,"진주 경상남도교육청유아교육원 진주체험분원",35.20062630,128.22218060,"경남 진주시 진성면 가진리 40",BN,...
BNBN0405,"전남 나주 한전KPS인재개발원",34.95557040,126.84859860,"전남 나주시 다도면 판촌리 1414",BN,...
BNBN0408,"대전 유성구 국립중앙과학관",36.37558970,127.37661190,"대전 유성구 대덕대로 481 (구성동, 국립중앙과학관)",BN,...
BNBN0409,전북테크비즈센터,35.83637600,127.06820300,"전북특별자치도 전주시 덕진구 오공로 123",BN,...
BNBN0410,"서울 성북구 장위제일교회",37.61722700,127.05279800,"서울특별시 성북구 장월로38길 29",BN,...
BNBN0411,"서울 성북구 신생중앙교회",37.61151500,127.06514700,"서울특별시 성북구 한천로76길 41",BN,...
BNBN0412,"경기 안산 월피체육문화센터",37.33458300,126.85585800,"경기도 안산시 상록구 시낭로 45",BN,...
BNBN0413,"서울 성북구 벧엘교회",37.61277900,127.00580000,"서울특별시 성북구 솔샘로17길 8",BN,...
BNBN0414,"영등포구 영등포본동 제1공영주차장",37.51439780,126.90916440,"서울특별시 영등포구 영신로10길 15 (영등포동)",BN,...
BNBN0415,"충북 청주 오송첨단의료산업진흥재단",36.63482600,127.32447200,"충청북도 청주시 흥덕구 오송읍 오송생명로 123",BN,...
BNBN0416,"영등포구 영등포여자고등학교",37.51524290,126.91540130,"서울특별시 영등포구 영등포로62길 13 (신길동, 영등포여자고등학교)",BN,...
BNBN0417,"영등포구 양평유수지 공영주차장",37.52577760,126.88674290,"서울특별시 영등포구 국회대로22길 20 (양평동3가)",BN,...
BNBN0420,"전남 해남 공업고등학교",34.57168880,126.59315840,"전남 해남군 해남읍 남외2길 7 (남외리, 해남공업고등학교)",BN,...
BNBN0424,"군산 진포중학교",35.97247370,126.72225950,"전북 군산시 진포3길 66 (수송동, 진포중학교)",BN,...
BNBN0425,"전북 정읍 서남권추모공원",35.69405000,126.97950900,"전북특별자치도 정읍시 감곡면 정읍북로 1905",BN,...
BNBN0426,군산여자상업고등학교,35.95732640,126.70785210,"전북 군산시 신지길 42-8 (지곡동, 군산여자상업고등학교)",BN,...
BNBN0427,군산동고등학교,35.97057400,126.76723640,"전북 군산시 달여길 50 (개정동, 군산동고등학교)",BN,...
BNBN0428,군산명화학교,35.96582780,126.69048010,"전북 군산시 상나운1길 37 (나운동, 군산명화학교)",BN,...
BNBN0429,군산고등학교,35.97478970,126.72028600,"전북 군산시 팔마로 177 (동흥남동, 군산고등학교)",BN,...
BNBN0430,군산여자고등학교,35.98507930,126.70350750,"전북 군산시 월명1길 16 (월명동, 군산여자고등학교)",BN,...
BNBN0431,"전북 군산 전북외국어고등학교",35.98100310,126.68472850,"전북 군산시 해망로 525 (소룡동, 전북외국어고등학교)",BN,...
BNBN0432,군산기계공업고등학교,35.97647570,126.70004100,"전북 군산시 군중길 28 (송풍동, 군산기계공업고등학교)",BN,...
BNBN0433,"전북 군산 금빛초등학교",35.97957700,126.74236900,"전북특별자치도 군산시 궁포3로 48",BN,...
BNBN0436,"경기 의정부 고산지구 주차장",37.72977060,127.10800150,"경기도 의정부시 수암로 34",BN,...
BNBN0437,"대전 진잠동 행정복지센터",36.29974010,127.31643660,"대전 유성구 원내로 5 (원내동, 진잠동주민센터)",BN,...
BNBN0438,"전남 순천 청암고등학교",34.92921550,127.48989120,"전남 순천시 녹색로 1641 (덕월동, 순천청암대학)",BN,...
BNBN0439,천안동성중학교,36.90535440,127.12971850,"충남 천안시 서북구 성환읍 성환1로 138 (매주리, 천안동성중학교)",BN,...
BNBN0440,"전남 나주 전남교육청창의융합교육원 미래교육관",35.03614960,126.75180030,"전남 나주시 금천면 영산로 5695 (원곡리, 전라남도과학교육원)",BN,...
BNBN0441,"서산 성연유치원",36.83528570,126.46096370,"충남 서산시 성연면 옥동샘길 11-8 (왕정리)",BN,...
BNBN0444,"서산 대산중학교",36.93218290,126.44052130,"충남 서산시 대산읍 충의로 1856 (대산리, 대산중학교)",BN,...
BNBN0448,"경남 밀양 밀양교육지원청",35.46709800,128.76107970,"경남 밀양시 상남면 밀양대로 1522 (예림리, 밀양시교육청)",BN,...
BNBN0451,"전남 무안 낙지골목 무안1공영주차장",34.99095860,126.47315830,"전남 무안군 무안읍 무안중앙로 14 (성동리, 주차타워)",BN,...
BNBN0457,"부천 아트벙커",37.52140730,126.76748940,"경기도 부천시 오정구 삼작로 53",BN,...
BNBN0458,"경남 창원 경남기록원",35.24873860,128.68350480,"경남 창원시 의창구 사림동 133-1",BN,...
BNBN0459,"부산 장안사 진입도로변 노외공영주차장",35.37089208,129.24200196,"부산광역시 기장군 장안읍 장안로 373-40",BN,...
BNBN0460,"부산 좌천 재래시장 노외공영주차장",35.30936840,129.24318090,"부산광역시 기장군 장안읍 장곡길 178",BN,...
BNBN0461,"부산 길천마을 노외공영주차장",35.32881600,129.28586600,"부산광역시 기장군 장안읍 길천1길 35-2",BN,...
BNBN0462,"부산 기장시장 공영주차장",35.24352050,129.21509330,"부산광역시 기장군 기장읍 읍내로104번길 16",BN,...
BNBN0463,"부산 기장 제1공영주차장",35.24394790,129.21691410,"부산광역시 기장군 기장읍 차성동로 70",BN,...
BNBN0464,"부산 동부근린공원 공영주차장",35.24854900,129.21668200,"부산광역시 기장군 기장읍 차성동로 119",BN,...
BNBN0465,"부산 동산그린타워 노외공영주차장",35.24858760,129.21854100,"부산광역시 기장군 기장읍 차성동로122번길 30",BN,...
BNBN0466,"부산 청강리 기장병원 노외공영주차장",35.23797884,129.21804458,"부산광역시 기장군 기장읍 대청로71번길 17-3",BN,...
BNBN0467,"부산 수정산 공영주차장",35.13298174,129.04066416,"부산광역시 동구 수정공원로 63-1",BN,...
BNBN0468,"부산 장림 노외공영주차장",35.08222600,128.96708900,"부산광역시 사하구 장림로184번길 18",BN,...
BNBN0469,"부산 다대2동 공영주차장",35.05861292,128.98071323,"부산광역시 사하구 다송로84번길 68",BN,...
BNBN0470,"부산 서부산권장애인스포츠센터",35.10958440,128.94751630,"부산광역시 사하구 낙동남로1233번길 20",BN,...
BNBN0471,"부산 동삼2동 행정복지센터",35.06837900,129.08300710,"부산광역시 영도구 동삼오션로 27",BN,...
BNBN0474,"산림청 산림 교육원",37.73180300,127.17199900,"경기도 남양주시 진접읍 장현천로 197",BN,...
BNBN0475,"전남 담양 창평고등학교",35.23669340,127.00843810,"전남 담양군 창평면 창평로 582 (창평리)",BN,...
BNBN0476,"경기 광주 오포2동 행정복지센터",37.37765190,127.25457960,"경기 광주시 양벌로215번길 7 (양벌동)",BN,...
BNBN0479,"안산 더하이어티 오피스텔",37.29797620,126.76074760,"경기 안산시 단원구 성곡동 849",BN,...
BNBN0480,"서울 성북구 시온성교회",37.60215800,127.03546300,"서울특별시 성북구 종암로30길 50",BN,...
BNBN0483,"충남 아산 퍼스트빌리지",36.89709530,127.02766960,"충청남도 아산시 둔포면 해위안길 127",BN,...
BNBN0484,"충남 천안 오토스팟(마림남부주유소)",36.78194610,127.14972230,"충남 천안시 동남구 청당동 281-21",BN,...
BNBN0485,"광주 화정중학교",35.14414680,126.88209140,"광주 서구 화운로 53 (화정동, 화정중학교)",BN,...
BNBN0486,"서울 아동청소년예술교육센터",37.61936900,127.01787100,"서울특별시 강북구 솔샘로48길 14",BN,...
BNBN0489,"전남 해남 해남고등학교",34.57670840,126.59569180,"전남 해남군 해남읍 명문길 7 (구교리, 해남고등학교)",BN,...
BNBN0490,"보령 원산도(선촌항) 공영주차장",36.38143450,126.43194990,"충남 보령시 오천면 원산도리 623-2",BN,...
BNBN0493,경상남도교육연수원,35.24514230,128.68587450,"경남 창원시 의창구 사림로111번길 20 (사림동, 경상남도교육청 교육정보원)",BN,...
BNBN0494,"달성군 테크노스포츠센터",35.68481900,128.46371300,"대구광역시 달성군 유가읍 테크노순환로7길 38",BN,...
BNBN0496,해룡고등학교,35.26915440,126.51248200,"전라남도 영광군 영광읍 중앙로 120",BN,...
BNBN0499,"아산 이순신고등학교",36.77071350,127.09864080,"충남 아산시 배방읍 동방로 132 (세교리, 이순신고등학교)",BN,...
BNBN0500,"전남 해남 마산초등학교",34.61866050,126.57300180,"전남 해남군 마산면 은적사길 13 (화내리, 마산초등학교)",BN,...
BNBN0502,"경남 창원 회성종합시장 공영주차장",35.23287510,128.55937590,"경상남도 창원시 마산회원구 회성시장1길 16",BN,...
BNBN0503,"전남 무안 무안도시재생",34.98680370,126.47616330,"전남 무안군 무안읍 성남리 222-25",BN,...
BNBN0507,"영등포구 경부 제3녹지 공영주차장",37.51300670,126.92461060,"서울특별시 영등포구 영등포로 지하 405 (신길동, 경부제3녹지 지하공영주차장)",BN,...
BNBN0508,갈매멀티스포츠센터,37.62989890,127.11679390,"경기도 구리시 갈매중앙로 62",BN,...
BNBN0509,"부산 기장군 부산정관도서관",35.32649600,129.18452100,"부산광역시 기장군 정관읍 정관중앙로 138-11",BN,...
BNBN0510,"경남도청 후생복지관",35.23899000,128.69295200,"경상남도 창원시 의창구 중앙대로 300",BN,...
BNBN0511,"밀양 경남교육청특수교육원",35.39357850,128.73342330,"경남 밀양시 하남읍 대사길 77 (대사리)",BN,...
BNBN0512,"경상남도교육청 과학교육원",35.20148090,128.22588720,"경남 진주시 진성면 진의로 178-35 (가진리, 경남과학교육원)",BN,...
BNBN0514,"셀프킹EV 주차장",37.72203900,127.06041910,"경기도 의정부시 동일로 377",BN,...
BNBN0517,"영천 완산동 행정복지센터",35.96413490,128.94692480,"경북 영천시 완산동 502",BN,...
BNBN0523,"경주 한국수력원자력(주)",35.79444830,129.39033000,"경북 경주시 문무대왕면 불국로 1655 (장항리, 한국수력원자력주식회사)",BN,...
BNBN0525,"군산 동산중학교",35.94883830,126.70778310,"전북특별자치도 군산시 동지곡길 100",BN,...
BNBN0526,"경기도 시흥시 정왕동 상생파킹몰",37.34731340,126.73807500,"경기도 시흥시 마유로 356-15",BN,...
BNBN0527,강릉국토관리사무소,37.71735200,128.82463680,"강원특별자치도 강릉시 성산면 경강로 1247 (구산리, 강릉국도관리사무소)",BN,...
BNBN0529,"겸기 가평 어린이음악놀이터",37.82656600,127.51310300,"경기도 가평군 가평읍 중앙로 10",BN,...
BNBN0530,"경남교육청 종합복지관",35.05668700,128.39573800,"경상남도 고성군 회화면 회진로 296",BN,...
BNBN0531,"홍성 서해삼육초등학교",36.50652830,126.62749890,"충남 홍성군 광천읍 홍남로705번길 23 (광천리)",BN,...
BNBN0532,"태안교육지원청 교직원 관사",36.75330060,126.30100650,"충청남도 태안군 태안읍 중앙로 115",BN,...
BNBN0533,"천안 천안상업고등학교",36.86033690,127.16277430,"충남 천안시 서북구 상고1길 43-9 (신당동, 천안상업고등학교)",BN,...
BNBN0534,"천안 부영초등학교",36.75948030,127.17527160,"충남 천안시 동남구 목천읍 삼성5길 22-14 (삼성리, 천안부영초등학교)",BN,...
BNBN0535,"청양 정산중학교",36.41280510,126.95562460,"충남 청양군 정산면 역말길 42 (역촌리, 정산중학교)",BN,...
BNBN0537,"강원도 동해 과학화예비군훈련장",37.56485980,129.07342360,"강원특별자치도 동해시 마상천길 206-10 (만우동)",BN,...
BNBN0541,"포항 시립오천도서관",35.96848180,129.41661280,"경북 포항시 남구 오천읍 용덕리 263-1",BN,...
BNBN0543,"서울 영등포구 KBS 연구동",37.52699400,126.91495000,"서울특별시 영등포구 국회대로62길 4",BN,...
BNBN0547,"전남 고흥 스마트팜 혁신밸리",34.59388300,127.18308300,"전라남도 고흥군 도덕면 스마트팜길 74",BN,...
BNBN0550,"창원 감계중학교",35.30070400,128.58738700,"경상남도 창원시 의창구 북면 감계로 220",BN,...
BNBN0551,"천안 부성중학교",36.84285930,127.15901780,"충남 천안시 서북구 공대길 45-9 (부대동, 천안부성중학교)",BN,...
BNBN0552,"경남 양산 양산세관",35.38875400,129.05200500,"경상남도 양산시 상북면 상북중앙로 23",BN,...
BNBN0553,청양초등학교,36.45401860,126.80567330,"충청남도 청양군 청양읍 칠갑산로9길 29",BN,...
BNBN0554,"강원 속초세관",38.19618210,128.57901690,"강원특별자치도 속초시 청초호반로 183 (교동, 속초세관)",BN,...
BNBN0560,"서울 성북구 영암교회",37.60361450,127.02715810,"서울 성북구 정릉로 402-12 (돈암동, 영암교회)",BN,...
BNBN0561,"충남 천안 공주대학교 천안캠퍼스 (기초융합실습관)",36.85118110,127.15113520,"충남 천안시 서북구 천안대로 1223-24 (부대동, 공주대학교천안공과대학)",BN,...
BNBN0562,"충남 천안 공주대학교 천안캠퍼스 (산학협력관)",36.85118110,127.15113520,"충남 천안시 서북구 천안대로 1223-24 (부대동, 공주대학교천안공과대학)",BN,...
BNBN0563,"충남 공주 공주대학교 신관캠퍼스",36.46896270,127.14080710,"충남 공주시 공주대학로 56 (신관동, 공주대학교)",BN,...
BNBN0564,"충남 공주 공주대학교 옥룡캠퍼스",36.45194360,127.13252600,"충남 공주시 우금티로 753 (옥룡동, 공주대학교옥룡캠퍼스)",BN,...
BNBN0565,"충남 천안 차암초등학교",36.84459100,127.10597740,"충남 천안시 서북구 차암동 549",BN,...
BNBN0566,블루네트웍스,36.85464220,127.16496560,"충남 천안시 서북구 업성3길 168 (신당동)",BN,...
BNBN0567,"전북 익산 이리고등학교",35.94920110,126.95587090,"전북특별자치도 익산시 익산대로36길 35 (남중동, 이리고등학교)",BN,...
BNBN0568,"전북 전주 양현초등학교",35.84659250,127.07433290,"전북특별자치도 전주시 덕진구 만성동 1357-4",BN,...
BNBN0569,"전북 전주여자고등학교",35.83611610,127.14609700,"전북특별자치도 전주시 덕진구 인후동2가 35-1",BN,...
BNBN0570,"전북 전주 서곡초등학교",35.83281910,127.10036230,"전북특별자치도 전주시 완산구 효자동3가 1474",BN,...
BNBN0571,"전남 광양하이텍고등학교",34.98094380,127.59131510,"전남 광양시 광양읍 우산리 573",BN,...
BNBN0572,"전남 광양 골약중학교",34.93457800,127.67181200,"전라남도 광양시 도이2길 6",BN,...
BNBN0573,"전남 나주 한국농수산식품유통공사",35.01960080,126.78401140,"전남 나주시 빛가람동 347",BN,...
BNBN0574,"전남 나주 빛누리초등학교",35.02986230,126.78585180,"전남 나주시 빛가람동 25",BN,...
BNBN0575,"전남 나주 한아름초등학교",35.01277980,126.79756750,"전남 나주시 빛가람동 848",BN,...
BNBN0576,"전남 보성 득량남초등학교",34.75250680,127.18669220,"전남 보성군 득량면 해평리 588",BN,...
BNBN0577,"전남 보성고등학교",34.77562390,127.09350690,"전남 보성군 보성읍 용문리 200-1",BN,...
BNBN0578,"충남 당진 수청중학교",36.89001300,126.65229900,"충청남도 당진시 수청3로 42",BN,...
BNBN0579,"충남 당진 수청초등학교",36.88886400,126.65113000,"충청남도 당진시 수청2로 37",BN,...
BNBN0581,"서울광진구 구의2동복합청사",37.54745400,127.08996900,"서울특별시 광진구 천호대로136길 55",BN,...
BNBN0582,"서울 금천구 견인차량보관소",37.48317010,126.87580060,"서울 금천구 가산디지털2로 169-34 (가산동)",BN,...
BNBN0583,"대구 군위고등학교",36.24576150,128.57109970,"대구 군위군 군위읍 군청로 254-6 (정리, 군위고등학교)",BN,...
BNBN0584,"대구 경일여자고등학교",35.83671770,128.59702940,"대구 남구 효성로 37 (봉덕동, 경일여자중고등학교, 우봉아트홀)",BN,...
BNBN0585,"대구 새본리중학교",35.83921640,128.54097900,"대구 달서구 대명천로 167 (본리동, 새본리중학교)",BN,...
BNBN0586,"대구 상원고등학교",35.82246200,128.53838200,"대구광역시 달서구 월배로 241",BN,...
BNBN0588,"대구 외국어고등학교",35.86067200,128.49799800,"대구광역시 달서구 선원로11길 21",BN,...
BNBN0590,"대구 현풍고등학교",35.69712100,128.43910700,"대구 달성군 현풍읍 비슬로 675 (성하리, 현풍중.고등학교)",BN,...
BNBN0591,"대구 선명학교",35.99232530,128.61292880,"대구 동구 팔공산로 225 (덕곡동)",BN,...
BNBN0594,"대구 소선여자중학교",35.85281450,128.64980540,"대구 수성구 교학로8길 37 (만촌동, 소선여자중학교)",BN,...
BNBN0595,"인천 중구 인천세관",37.45777160,126.62881500,"인천 중구 서해대로 339 (항동7가, 인천세관)",BN,...
BNBN0596,"대전 유성구 대전세관",36.42156600,127.40713970,"대전 유성구 탑립동 693",BN,...
BNBN0599,"구로구 목감교 입구 주차장",37.49161640,126.86162440,"서울특별시 구로구 개봉동 480-5",BN,...
BNBN0600,"전남 여수 한국화학연구원",34.79382910,127.66000210,"전남 여수시 주삼동 1032-8",BN,...
BNBN0601,"충남 공주 경천중학교",36.32549700,127.15168900,"충청남도 공주시 계룡면 어사길 2",BN,...
BNBN0604,"대전 중구 태평1동 행정복지센터",36.32791200,127.39738500,"대전광역시 중구 동서대로1235번길 24-11",BN,...
BNBN0605,"경남 창원 대암고등학교",35.20762760,128.71126620,"경남 창원시 성산구 대방동 76",BN,...
BNBN0610,"공주 산림휴양마을",36.42346990,127.11835900,"충청남도 공주시 수원지공원길 222",BN,...
BNBN0611,천안농수산물센터,36.86081000,127.15019900,"충청남도 천안시 서북구 천안대로 1347",BN,...
BNBN0613,"경남 창원 경상남도교육청 본청",35.23421030,128.68786030,"경남 창원시 성산구 용호동 6-1",BN,...
BNBN0615,"경남 창원 경상남도교육청 2청사",35.23642130,128.68851560,"경남 창원시 성산구 용호동 8-2",BN,...
BNBN0619,블루테스트(박종범),36.85464220,127.16496560,"충남 천안시 서북구 업성3길 168 (신당동)",BN,...
BNBN0622,"고흥 팔영대교 스마트 복합쉼터",34.62939000,127.49193410,"전남 고흥군 영남면 우천리 산 1-1",BN,...
BNBN0626,"새만금 무궁화공원",35.81368200,126.48191700,"전북특별자치도 김제시 진봉면 새만금로 1502",BN,...
BNBN0627,"군산 공영주차장(조촌동 842-2)",35.97351700,126.73686500,"전북특별자치도 군산시 조촌안4길 9",BN,...
BNBN0628,"군산 공영주차장(회현면 세장리449)",35.91933600,126.74974000,"전북특별자치도 군산시 회현면 죽동2길 53",BN,...
BNBN0629,"군산 공영주차장(미장동 512-2)",35.96496700,126.73288300,"전북특별자치도 군산시 미장안8길 12",BN,...
BNBN0630,"군산 공영주차장(문화동 918-2)",35.97330200,126.70146900,"전북특별자치도 군산시 팔마로 4",BN,...
BNBN0631,"군산 공영주차장(문화동 885-6)",35.97633100,126.70447000,"전북특별자치도 군산시 문화안길 70-9",BN,...
BNBN0632,"군산 공영주차장(오룡동 931-9)",35.97974000,126.70667100,"전북특별자치도 군산시 오룡재길 3",BN,...
BNBN0633,"군산 공영주차장(수송동 855)",35.96197600,126.71666800,"전북특별자치도 군산시 수송안길 25",BN,...
BNBN0634,"군산 공영주차장(산북동 3543)",35.96783800,126.68219000,"전북특별자치도 군산시 칠성안2길 75",BN,...
BNBN0635,"군산 공영주차장(산북동 2619-9)",35.95894400,126.63071400,"전북특별자치도 군산시 옥성남길 31",BN,...
BNBN0641,"충남 천안 충청소방학교",36.81731100,127.19281700,"충청남도 천안시 동남구 태조산길 269",BN,...
BNBN0642,"마산 가포고등학교",35.16751440,128.57121720,"경상남도 창원시 마산합포구 가포로 262",BN,...
BNBN0643,"전남 구례 지리산 리조트",35.24782800,127.47496000,"전라남도 구례군 광의면 한국통신로 140",BN,...
BNBN0645,"대전 대화동 복합문화센터",36.36857000,127.40109300,"대전광역시 대덕구 대화서로 10",BN,...
BNBN0649,"부산 연제구 연일시장 공영주차장",35.18600800,129.08450100,"부산광역시 연제구 고분로13번길 8",BN,...
BNBN0656,"한국 서부발전 김포발전본부",37.60060800,126.58522700,"경기도 김포시 양촌읍 학운산단1로 76",BN,...
BNBN0657,"원미 공원",37.49854700,126.79569100,"경기도 부천시 원미구 소사로 457",BN,...
BNBN0660,"경기 시흥 해양생태 과학관",37.37187920,126.74481150,"경기도 시흥시 거북섬서로 35",BN,...
BNBN0661,"경기 시흥 은계어울림센터",37.43597600,126.79780000,"경기도 시흥시 수인로3247번길 33",BN,...
BNBN0663,"신안산 대학교",37.31161900,126.80647400,"경기도 안산시 단원구 신안산대학로 135",BN,...
BNBN0675,"김해 동부소방서",35.22873300,128.90118000,"경상남도 김해시 김해대로 2507",BN,...
BNBN0676,"김해서부소방서 율하119안전센터",35.17632700,128.82378500,"경상남도 김해시 율하4로 112",BN,...
BNBN0683,"경남 창원 내서중리 공영주차타워",35.24732000,128.50802200,"경상남도 창원시 마산회원구 내서읍 중리상곡로 71",BN,...
BNBN0686,"합천소방서 북부119안전센터",35.73428300,128.15671500,"경상남도 합천군 야로면 월광2길 5",BN,...
BNBN0687,"경북 경주 신라월성연구센터",35.83028390,129.21270970,"경북 경주시 황남동 407",BN,...
BNBN0740,"서울 관악구 행운동 제1공영주차장",37.47973300,126.96057300,"서울특별시 관악구 행운4길 21",BN,...
BNBN0741,"서울 금천구 금하마을 에코에너지센터",37.45311100,126.89146800,"서울특별시 금천구 금하로1다길 12",BN,...
BNBN0743,"서울 성북구 BT-IT 융합 센터 앞 공영주차장",37.60531700,127.03590300,"서울특별시 성북구 오패산로 11-22",BN,...
BNBN0744,"인천세관 통합검사장",37.42221700,126.61652500,"인천광역시 연수구 인천타워대로599번길 67",BN,...
BNBN0746,"전남 광양 마동중학교",34.95429000,127.68798900,"전라남도 광양시 느지매기길 7",BN,...
BNBN0752,"전남 나주 전남외국어고등학교",34.99382920,126.72308990,"전라남도 나주시 영나로 2434",BN,...
BNBN0753,"전남 무안고등학교",34.98141290,126.46714230,"전남 무안군 무안읍 성남1길 61-1 (성남리, 무안고등학교)",BN,...
BNBN0754,"전남 무안 복합 문화센터",34.98681700,126.47272800,"전라남도 무안군 무안읍 면성1길 130",BN,...
BNBN0756,"전남 여수 풋살경기장",34.74921520,127.71211240,"전라남도 여수시 여서동7길 39-8",BN,...
BNBN0758,목포세관,34.77309100,126.42522700,"전라남도 영암군 삼호읍 유수로 46",BN,...
BNBN0761,"해남 산이초등학교",34.64348600,126.44669000,"전라남도 해남군 산이면 비석길 95-2",BN,...
BNBN0764,"전북 익산초등학교",35.95443120,126.97977230,"전북특별자치도 익산시 동서로61길 27-38",BN,...
BNBN0766,"전북 익산 영만초등학교",35.94753800,126.93114500,"전북특별자치도 익산시 오산면 선화로4길 42-9",BN,...
BNBN0768,"전북 익산 전북기계공업고등학교",35.94908200,126.96115410,"전북특별자치도 익산시 인북로32길 41 (남중동, 전북기계공업고등학교)",BN,...
BNBN0769,"전북 익산 함열초등학교",36.07893910,126.96535290,"전북특별자치도 익산시 함열읍 함열8길 2",BN,...
BNBN0770,"전북 장수군청",35.64730430,127.52121960,"전북특별자치도 장수군 장수읍 호비로 10",BN,...
BNBN0772,"전북 전주 화정초등학교",35.87294410,127.13144580,"전북특별자치도 전주시 덕진구 세병로 55",BN,...
BNBN0774,"전북 전주 만성중학교",35.83671530,127.06638890,"전북특별자치도 전주시 덕진구 오공로 99",BN,...
BNBN0775,"전북 전주 아름유치원",35.83016540,127.07223100,"전북특별자치도 전주시 덕진구 정여립로 874",BN,...
BNBN0776,"전북 전주 만성초등학교",35.83679530,127.06543600,"전북특별자치도 전주시 덕진구 중동로 32 (중동, 전주만성초등학교)",BN,...
BNBN0777,"전북 전주 양현고등학교",35.84203120,127.05890750,"전북특별자치도 전주시 덕진구 틀못2길 9 (장동, 양현고등학교)",BN,...
BNBN0778,전주온빛초등학교,35.84236400,127.05667400,"전북특별자치도 전주시 덕진구 틀못3길 7",BN,...
BNBN0779,"전주 온빛중학교",35.84312300,127.05830100,"전북특별자치도 전주시 덕진구 틀못4길 10",BN,...
BNBN0780,"전북 전주제일고등학교",35.82154200,127.15836340,"전북특별자치도 전주시 완산구 관선5길 15",BN,...
BNBN0781,"전북 전주고등학교",35.82537370,127.15182680,"전북특별자치도 전주시 완산구 권삼득로 2",BN,...
BNBN0782,"전북 전주초등학교",35.82297250,127.13979140,"전북특별자치도 전주시 완산구 대동로 33",BN,...
BNBN0783,"전북 전주 완산초등학교",35.81027110,127.14351730,"전북특별자치도 전주시 완산구 매곡로 22",BN,...
BNBN0784,"전북 전주교육대학교",35.80913780,127.15510400,"전북특별자치도 전주시 완산구 서학로 50",BN,...
BNBN0785,"전북 전주 효자 엘르디움 에듀파크",35.80425210,127.10550780,"전북특별자치도 전주시 완산구 쑥고개로 375-19",BN,...
BNBN0786,"전주 효천초등학교",35.79946500,127.10523800,"전북특별자치도 전주시 완산구 효천중앙로 31",BN,...
BNBN0790,"충남 신서천 발전본부 동백마루",36.16369300,126.52952800,"충청남도 서천군 서면 춘장대로 130",BN,...
BNBN0791,"충남 아산 아산세교초등학교",36.77798700,127.09191500,"충청남도 아산시 배방읍 동방로 200",BN,...
BNBN0792,"충남 아산 아산갈산초등학교",36.79364500,127.06944400,"충청남도 아산시 탕정면 갈산교로 210",BN,...
BNBN0793,"충남 아산 탕정역 KJ타워",36.79425100,127.08409480,"충청남도 아산시 탕정면 한들물빛6로 32",BN,...
BNBN0795,"천안시 장애인종합체육관(반다비체육센터)",36.81374400,127.16938100,"충청남도 천안시 동남구 향교1길 104-38",BN,...
